28833	1
45434	1
35182	1
42251	1
48552	1
42451	1
26309	1
35992	1
268	1
3228	1
41073	1
23337	1
42551	1
24011	1
51020	1
34254	1
18142	1
20465	1
40584	1
21522	1
32992	1
26649	1
14360	1
13128	1
44064	1
25167	1
49697	1
4707	1
35125	1
22476	1
20028	1
51258	1
35551	1
9539	1
31013	1
34394	1
48471	1
5420	1
49890	1
38036	1
4819	1
32136	1
23860	1
17468	1
24825	1
39286	1
51385	1
11349	1
23189	1
9659	1
50555	1
34811	1
14286	1
42863	1
23211	1
25656	1
44529	1
50888	1
48136	1
23064	1
14791	1
35893	1
33578	1
12582	1
43322	1
49857	1
44482	1
39170	1
33684	1
31441	1
14976	1
30989	1
39311	1
13559	1
29783	1
26979	1
42273	1
29387	1
15033	1
47988	1
5773	1
3.221	1
44085	1
43915	1
25259	1
20195	1
47431	1
22720	1
15519	1
30639	1
42614	1
50960	1
47209	1
32374	1
46740	1
43007	1
38115	1
35839	1
30978	1
25601	1
34478	1
23166	1
49840	1
20266	1
48454	1
46413	1
18041	1
25118	1
13493	1
42643	1
33760	1
45118	1
37931	1
48699	1
16682	1
27934	1
1113	1
35748	1
53255	1
41705	1
48990	1
24939	1
50074	1
36200	1
35262	1
3.329	1
33474	1
38002	1
40206	1
32039	1
50303	1
24767	1
19642	1
3443	1
47862	1
42887	1
41516	1
40751	1
31158	1
32941	1
19342	1
51125	1
10566	1
1777	1
48361	1
37002	1
13678	1
39799	1
29588	1
12396	1
14174	1
35292	1
12376	1
9897	1
48279	1
15221	1
25391	1
42181	1
3224	1
42581	1
40007	1
22769	1
10858	1
27839	1
46885	1
9880	1
31373	1
34333	1
33282	1
27521	1
10683	1
44487	1
10348	1
36704	1
28152	1
47740	1
29853	1
8475	1
40933	1
22007	1
32429	1
16387	1
42284	1
2.211	1
16757	1
44343	1
44698	1
46576	1
6279	1
15667	1
12067	1
26248	1
14644	1
20133	1
3482	1
22015	1
43519	1
45781	1
3.87	1
30964	1
49330	1
7703	1
44655	1
43402	1
33004	1
20484	1
23054	1
53510	1
43499	1
47805	1
31093	1
43928	1
12341	1
18949	1
35310	1
47291	1
27166	1
3952	1
47701	1
46963	1
30281	1
48899	1
40112	1
8257	1
51076	1
36284	1
42084	1
41513	1
41898	1
50719	1
35458	1
47237	1
50548	1
31219	1
11438	1
23083	1
47420	1
52261	1
19310	1
18967	1
41988	1
45879	1
45711	1
23233	1
14814	1
50526	1
16979	1
7861	1
40720	1
35365	1
17832	1
517	1
47418	1
1109	1
43281	1
24466	1
14049	1
28237	1
44506	1
43812	1
43001	1
22301	1
1452	1
38061	1
48253	1
10130	1
21606	1
17405	1
8795	1
42341	1
3837	1
3.315	1
30312	1
31314	1
33089	1
17688	1
11519	1
27225	1
30	1
31642	1
49346	1
40418	1
31825	1
36096	1
30895	1
48485	1
23726	1
49304	1
17966	1
21454	1
16061	1
20658	1
9410	1
44832	1
7030	1
39496	1
46506	1
36163	1
43377	1
45947	1
19123	1
47479	1
25344	1
33300	1
39874	1
14700	1
11857	1
50119	1
49475	1
38135	1
42559	1
24870	1
32892	1
28077	1
28320	1
15203	1
6647	1
53295	1
48536	1
40083	1
3548	1
48869	1
38495	1
50705	1
48353	1
43261	1
11805	1
19149	1
35773	1
27321	1
43201	1
48263	1
12844	1
13606	1
3922	1
8204	1
9878	1
14511	1
13740	1
47915	1
33887	1
11384	1
46693	1
47397	1
52259	1
51029	1
10865	1
46501	1
16307	1
14650	1
26492	1
1219	1
35943	1
45779	1
33304	1
55407	1
7626	1
41189	1
29936	1
31009	1
43773	1
41902	1
50415	1
34995	1
27430	1
44423	1
18067	1
50944	1
13915	1
39782	1
13303	1
16515	1
45586	1
28296	1
41199	1
25901	1
12051	1
11610	1
6714	1
6583	1
10489	1
44516	1
45347	1
9426	1
33449	1
19857	1
53413	1
27601	1
20576	1
35637	1
46454	1
14503	1
40674	1
49411	1
50599	1
51146	1
31448	1
31711	1
43765	1
51153	1
25914	1
30747	1
30038	1
44972	1
2.18	1
32728	1
17881	1
21177	1
8314	1
13120	1
49913	1
40032	1
23036	1
11875	1
42512	1
24768	1
46213	1
50031	1
29348	1
35975	1
20862	1
1515	1
20177	1
17082	1
23762	1
48340	1
35749	1
35418	1
23328	1
44459	1
20841	1
16220	1
47933	1
9157	1
35795	1
48542	1
49654	1
50911	1
3.463	1
20438	1
7921	1
39908	1
24811	1
3.396	1
4.555	1
7974	1
26904	1
40432	1
47593	1
29216	1
47770	1
3.420	1
48790	1
40134	1
20580	1
14274	1
21710	1
14052	1
35674	1
15697	1
49289	1
23755	1
9934	1
53547	1
27441	1
45750	1
49701	1
13651	1
53531	1
15843	1
20247	1
29439	1
46248	1
36427	1
43794	1
39468	1
43408	1
74	1
24406	1
32167	1
22660	1
15166	1
45278	1
33591	1
49556	1
13449	1
47690	1
31884	1
21998	1
30994	1
16372	1
55455	1
22124	1
35925	1
7333	1
23110	1
38118	1
1938	1
38276	1
29306	1
17699	1
34542	1
36088	1
31322	1
34906	1
18532	1
42147	1
44690	1
28647	1
49669	1
41040	1
45645	1
40141	1
25191	1
4118	1
16226	1
28062	1
43521	1
26761	1
48803	1
27473	1
39998	1
47073	1
25623	1
25893	1
44760	1
46146	1
20158	1
24735	1
1463	1
44100	1
42905	1
32236	1
30092	1
18066	1
25199	1
41417	1
50938	1
39967	1
1458	1
21481	1
8273	1
19573	1
35688	1
22848	1
8450	1
45924	1
45590	1
23250	1
40561	1
36853	1
47188	1
15298	1
45513	1
45583	1
48133	1
20236	1
21194	1
11087	1
13463	1
51280	1
44460	1
23733	1
43847	1
25155	1
43348	1
29083	1
46897	1
9760	1
28475	1
19659	1
16584	1
50210	1
46655	1
29760	1
44021	1
12777	1
38761	1
9630	1
49097	1
30057	1
40905	1
45247	1
48248	1
391	1
50932	1
7665	1
13655	1
2832	1
33506	1
30545	1
21034	1
50115	1
49317	1
44190	1
8347	1
46382	1
36141	1
28280	1
42033	1
4109	1
28284	1
41787	1
41119	1
49267	1
50899	1
17921	1
1772	1
26193	1
24659	1
35101	1
40826	1
21769	1
3.148	1
44852	1
50663	1
29630	1
43712	1
44241	1
4785	1
16865	1
45413	1
13308	1
21670	1
11697	1
48210	1
53437	1
43126	1
6537	1
40865	1
31345	1
4452	1
29210	1
38704	1
53476	1
23735	1
12402	1
23143	1
39902	1
48784	1
19371	1
50397	1
36158	1
49051	1
50694	1
15405	1
64623	1
5621	1
44294	1
18000	1
22290	1
41109	1
46417	1
23995	1
17278	1
545	1
3.316	1
51242	1
6086	1
17853	1
48627	1
32942	1
15383	1
42495	1
46100	1
15231	1
36409	1
44164	1
26751	1
49762	1
53513	1
27981	1
28847	1
34053	1
44543	1
29310	1
9445	1
44764	1
9947	1
15732	1
2701	1
49133	1
38313	1
40685	1
49992	1
53482	1
35882	1
50840	1
19446	1
3.408	1
49052	1
30015	1
46919	1
22638	1
44864	1
47960	1
47145	1
49993	1
14726	1
17624	1
27760	1
5794	1
25457	1
14782	1
35778	1
25634	1
20098	1
36282	1
47365	1
27832	1
43609	1
47038	1
5734	1
360	1
17181	1
44878	1
46023	1
24177	1
40605	1
27478	1
10945	1
45481	1
26102	1
19472	1
36485	1
28261	1
15568	1
28741	1
47581	1
444	1
46955	1
32628	1
47553	1
40636	1
29857	1
51156	1
40800	1
48817	1
11514	1
26858	1
47511	1
12708	1
5306	1
30032	1
26026	1
15406	1
49008	1
41767	1
44101	1
46995	1
4604	1
17542	1
32280	1
53165	1
42829	1
22869	1
4889	1
45160	1
21524	1
44968	1
49106	1
36378	1
48913	1
36203	1
40361	1
6852	1
42601	1
19138	1
15775	1
42853	1
14982	1
27317	1
9775	1
24420	1
31858	1
53323	1
11060	1
8719	1
46961	1
47785	1
18975	1
42623	1
22352	1
47102	1
49814	1
7678	1
39503	1
47203	1
40646	1
10538	1
47021	1
47274	1
48537	1
11942	1
23927	1
27933	1
53383	1
48018	1
39498	1
21674	1
49098	1
28163	1
41669	1
49575	1
44154	1
51161	1
21536	1
44279	1
33679	1
7128	1
52256	1
39802	1
2263	1
10958	1
13472	1
48879	1
800	1
25650	1
33007	1
30869	1
45052	1
39208	1
49318	1
12733	1
49453	1
43866	1
48346	1
32489	1
48736	1
12384	1
42340	1
22835	1
33504	1
14716	1
38539	1
27842	1
8772	1
29122	1
6133	1
51080	1
19036	1
35338	1
20329	1
21471	1
19621	1
33532	1
43276	1
35349	1
50226	1
18763	1
3.185	1
28276	1
15953	1
25349	1
29966	1
16367	1
33859	1
2471	1
48070	1
49439	1
2546	1
46922	1
27883	1
16214	1
9342	1
28072	1
3.300	1
49044	1
41001	1
47505	1
53152	1
29318	1
48976	1
41576	1
49017	1
30537	1
18752	1
11043	1
23985	1
44278	1
17481	1
33596	1
31719	1
40324	1
33153	1
42062	1
33329	1
3.18	1
31675	1
17618	1
43867	1
22604	1
43425	1
13930	1
13202	1
3921	1
24548	1
43246	1
23763	1
49349	1
34917	1
28532	1
43055	1
39622	1
50344	1
42491	1
45768	1
34502	1
17827	1
5628	1
42616	1
37157	1
3242	1
26879	1
30648	1
23753	1
41092	1
12197	1
27474	1
39910	1
3729	1
13512	1
41761	1
49540	1
50357	1
24304	1
29653	1
40269	1
19885	1
55499	1
55527	1
21342	1
29498	1
49997	1
33355	1
50843	1
40997	1
49757	1
48653	1
36465	1
33476	1
38682	1
30284	1
9762	1
8244	1
16684	1
272	1
9705	1
50259	1
34152	1
3562	1
44197	1
6559	1
41609	1
41301	1
48876	1
12155	1
12951	1
20387	1
18910	1
28272	1
48295	1
26907	1
2876	1
24435	1
41324	1
21086	1
48115	1
44204	1
21828	1
52239	1
30190	1
8830	1
47241	1
34807	1
33947	1
36193	1
9954	1
11674	1
30395	1
53534	1
20558	1
41658	1
47673	1
11849	1
3.515	1
12845	1
48034	1
8970	1
37973	1
25990	1
47124	1
41700	1
28126	1
24333	1
14226	1
48374	1
21515	1
196.892	1
1921	1
41586	1
14001	1
9460	1
35423	1
40742	1
31953	1
33981	1
26486	1
15759	1
39675	1
19122	1
49711	1
35588	1
20119	1
24078	1
49286	1
14780	1
32314	1
19772	1
3923	1
29618	1
16166	1
7661	1
15752	1
29904	1
42713	1
39779	1
39980	1
50084	1
25905	1
49292	1
40679	1
35524	1
722	1
44794	1
27704	1
30439	1
53357	1
22440	1
6541	1
34090	1
41688	1
26679	1
36060	1
49049	1
6.8	1
14027	1
12890	1
21459	1
45222	1
45223	1
31749	1
13107	1
48322	1
48738	1
29343	1
19279	1
49758	1
38664	1
27010	1
23063	1
27914	1
21307	1
21059	1
31185	1
20631	1
14846	1
27047	1
41848	1
33076	1
44428	1
26318	1
20038	1
14348	1
30155	1
46509	1
35662	1
4.518	1
18476	1
22308	1
32074	1
45310	1
9791	1
6528	1
29869	1
31487	1
21909	1
24922	1
47189	1
45015	1
5402	1
23048	1
43318	1
49480	1
11931	1
43526	1
3.345	1
44824	1
51397	1
27208	1
22166	1
39330	1
51222	1
18814	1
32819	1
31207	1
37225	1
22234	1
48078	1
31531	1
30576	1
22221	1
24667	1
6782	1
48288	1
9126	1
166	1
28519	1
29156	1
48900	1
39970	1
3.375	1
4455	1
48195	1
29088	1
30070	1
1134	1
35229	1
22412	1
8173	1
16217	1
26366	1
49261	1
24677	1
22152	1
38208	1
49700	1
9399	1
26306	1
17869	1
3.268	1
16051	1
28269	1
2842	1
9284	1
25852	1
65505	1
8263	1
32190	1
35079	1
11035	1
25444	1
43002	1
47225	1
18321	1
3901	1
17899	1
27486	1
50783	1
19548	1
18774	1
40203	1
6681	1
14293	1
8326	1
40502	1
50245	1
41470	1
43255	1
38742	1
10661	1
44200	1
48462	1
31344	1
5924	1
46817	1
3.462	1
35446	1
46160	1
7068	1
11644	1
9964	1
1317	1
43137	1
30702	1
14304	1
4.540	1
13564	1
18836	1
30473	1
27374	1
46296	1
31254	1
36330	1
34724	1
42902	1
25552	1
33457	1
3471	1
29749	1
36962	1
40171	1
15582	1
51244	1
48583	1
35846	1
41771	1
21577	1
19719	1
6884	1
41343	1
45153	1
48332	1
7909	1
65412	1
47283	1
41244	1
7581	1
34418	1
3.178	1
34581	1
46409	1
41422	1
4467	1
35702	1
3.105	1
24965	1
12599	1
41272	1
43084	1
50884	1
23471	1
28612	1
16416	1
45704	1
11238	1
43680	1
29525	1
20492	1
38795	1
38444	1
2735	1
46736	1
49558	1
15119	1
15162	1
34150	1
36090	1
44959	1
33083	1
4.596	1
18788	1
16581	1
29416	1
7016	1
50040	1
18218	1
30840	1
35212	1
48882	1
510	1
43564	1
48720	1
44070	1
35351	1
27682	1
44774	1
41806	1
47205	1
32846	1
53407	1
36076	1
49749	1
29394	1
30346	1
5763	1
8822	1
33617	1
50754	1
34905	1
21678	1
48139	1
38875	1
39073	1
7472	1
16176	1
40560	1
19744	1
17580	1
7058	1
30888	1
3525	1
47922	1
23001	1
10081	1
32853	1
39916	1
42314	1
45878	1
25464	1
45941	1
45130	1
45140	1
50750	1
21614	1
24986	1
46251	1
40943	1
39036	1
1729	1
31522	1
26668	1
25686	1
28934	1
27332	1
3.378	1
39999	1
45762	1
46300	1
44220	1
27186	1
5979	1
16873	1
43389	1
35872	1
44650	1
40029	1
35305	1
40215	1
44609	1
45965	1
51117	1
10739	1
20816	1
48157	1
21741	1
44596	1
45448	1
31930	1
4.580	1
32608	1
41399	1
53085	1
47331	1
3448	1
44528	1
6255	1
22757	1
22480	1
3.174	1
26260	1
28251	1
44851	1
45191	1
30382	1
39898	1
35976	1
9280	1
65530	1
35295	1
44253	1
46233	1
45757	1
9275	1
53463	1
39930	1
20100	1
1778	1
49074	1
15197	1
30218	1
10254	1
47666	1
27171	1
3.512	1
15980	1
31076	1
49568	1
45599	1
50157	1
3.445	1
18871	1
38128	1
42459	1
36999	1
16013	1
26009	1
13436	1
11635	1
1727	1
9977	1
23943	1
41028	1
24469	1
55422	1
40476	1
42580	1
40688	1
16144	1
53259	1
13508	1
19062	1
45563	1
42080	1
24830	1
36973	1
14779	1
33262	1
3.291	1
53143	1
5516	1
24059	1
19456	1
26625	1
22256	1
36929	1
43747	1
31120	1
41627	1
34077	1
10687	1
21851	1
655	1
44012	1
22181	1
35335	1
491	1
14645	1
47437	1
24841	1
36522	1
48119	1
38590	1
31081	1
17553	1
50828	1
43905	1
50561	1
23299	1
33886	1
13004	1
15099	1
10231	1
28896	1
41888	1
8536	1
34557	1
29506	1
18384	1
8286	1
21122	1
42751	1
19006	1
50412	1
14411	1
17885	1
49239	1
29731	1
42146	1
39991	1
33292	1
24126	1
4411	1
39653	1
18660	1
22776	1
44251	1
46172	1
33226	1
51237	1
35308	1
34730	1
35736	1
36599	1
36321	1
39121	1
19747	1
35772	1
51059	1
28957	1
42761	1
10147	1
29896	1
49022	1
44805	1
46682	1
17979	1
45808	1
35632	1
4473	1
7534	1
15134	1
1104	1
45739	1
26428	1
3.242	1
53303	1
36724	1
12743	1
50554	1
27705	1
41049	1
30230	1
1493	1
44877	1
46905	1
46684	1
24283	1
24050	1
46087	1
342	1
29982	1
1277	1
34798	1
50549	1
24506	1
48673	1
45827	1
12039	1
13236	1
53286	1
35801	1
38259	1
39581	1
23289	1
49536	1
40889	1
32848	1
10116	1
367	1
32999	1
6037	1
32664	1
34850	1
20880	1
27906	1
26538	1
32120	1
41810	1
32158	1
24580	1
27214	1
20623	1
40984	1
13849	1
28048	1
44490	1
37213	1
20435	1
18159	1
35979	1
42367	1
27353	1
13818	1
47332	1
39933	1
24039	1
40716	1
698	1
2714	1
33805	1
27328	1
2841	1
38939	1
19560	1
13224	1
26283	1
41905	1
7773	1
30207	1
35689	1
38817	1
42301	1
42436	1
19394	1
36845	1
55375	1
49454	1
30402	1
8302	1
7195	1
26287	1
42691	1
42195	1
29728	1
43986	1
32527	1
40734	1
10288	1
14083	1
23091	1
34573	1
50105	1
47371	1
40440	1
41989	1
38793	1
38869	1
15430	1
47490	1
19813	1
18841	1
48367	1
22994	1
12244	1
8663	1
27708	1
20202	1
34400	1
7050	1
21514	1
31582	1
19308	1
22812	1
7582	1
34827	1
32406	1
11483	1
47238	1
44074	1
46352	1
27688	1
53369	1
27002	1
36452	1
49829	1
35255	1
46548	1
15082	1
22154	1
31961	1
43677	1
47615	1
45287	1
13888	1
36229	1
32835	1
22033	1
21267	1
4.552	1
39423	1
36260	1
47585	1
42833	1
28935	1
14810	1
2928	1
14857	1
22737	1
55504	1
50057	1
47286	1
36185	1
34512	1
50949	1
23823	1
43743	1
3.374	1
65517	1
22744	1
36276	1
39511	1
12240	1
33461	1
6370	1
35050	1
7482	1
30708	1
29978	1
8696	1
47458	1
25507	1
32172	1
10046	1
45724	1
47436	1
1650	1
41275	1
41687	1
46053	1
49581	1
42241	1
22811	1
3.248	1
12592	1
14067	1
35442	1
47604	1
33912	1
20220	1
2050	1
3815	1
27628	1
6737	1
39513	1
11709	1
8409	1
48439	1
20998	1
49164	1
42291	1
35580	1
43233	1
17050	1
42012	1
53118	1
12663	1
35605	1
39685	1
43549	1
31898	1
50109	1
23470	1
42330	1
55348	1
8828	1
45048	1
49260	1
16043	1
27086	1
47444	1
22495	1
19167	1
5640	1
11825	1
48111	1
50629	1
15211	1
27756	1
12499	1
9251	1
39525	1
47013	1
3.317	1
38497	1
31331	1
45537	1
29334	1
23414	1
49179	1
53068	1
11620	1
1985	1
11631	1
42356	1
42838	1
43623	1
40655	1
44188	1
44351	1
47840	1
50164	1
33830	1
29087	1
15432	1
25917	1
2060	1
25805	1
29819	1
2445	1
46756	1
32533	1
42562	1
16585	1
45405	1
42375	1
49064	1
38748	1
40115	1
19499	1
42035	1
37030	1
32885	1
47348	1
31935	1
47453	1
39391	1
44519	1
44539	1
35123	1
42409	1
40896	1
23212	1
26477	1
42634	1
27819	1
26587	1
53471	1
26278	1
33111	1
53091	1
49609	1
43858	1
34914	1
36130	1
33032	1
22097	1
43606	1
49682	1
18047	1
5957	1
45164	1
45212	1
48079	1
49601	1
50015	1
17993	1
39746	1
50298	1
30411	1
11594	1
18835	1
33243	1
55509	1
46643	1
49546	1
30579	1
22303	1
49806	1
41964	1
17319	1
97	1
41635	1
8980	1
22005	1
23060	1
8104	1
42932	1
4864	1
45770	1
20235	1
27995	1
40039	1
42421	1
30208	1
22052	1
42564	1
19522	1
17548	1
15625	1
38762	1
31504	1
50829	1
338	1
44620	1
44397	1
32433	1
9415	1
43803	1
35933	1
37239	1
30054	1
12128	1
32513	1
46759	1
50592	1
43580	1
51268	1
40150	1
48906	1
49724	1
10595	1
38801	1
26939	1
33493	1
34958	1
44268	1
40261	1
16927	1
18573	1
13183	1
45314	1
33498	1
48597	1
34384	1
26779	1
25125	1
26412	1
33652	1
20581	1
41991	1
45456	1
38542	1
31707	1
26388	1
40108	1
31218	1
38463	1
29005	1
48425	1
49083	1
13601	1
6290	1
23707	1
42827	1
3.117	1
26022	1
9131	1
33722	1
50933	1
48509	1
50859	1
23650	1
35137	1
8191	1
45359	1
12875	1
6048	1
18375	1
19155	1
34545	1
3.555	1
32484	1
10213	1
48560	1
32843	1
34085	1
25536	1
12679	1
33695	1
18498	1
41449	1
15411	1
44716	1
28479	1
43974	1
17177	1
25514	1
21136	1
45919	1
47181	1
31002	1
11531	1
49214	1
46333	1
11303	1
53275	1
22049	1
34124	1
25625	1
13439	1
23972	1
46224	1
34799	1
28289	1
14978	1
46348	1
39421	1
24193	1
45631	1
27210	1
29383	1
32103	1
4022	1
15534	1
16824	1
20835	1
33086	1
43539	1
44442	1
49760	1
35822	1
11789	1
40505	1
46173	1
34989	1
27785	1
46470	1
41762	1
20613	1
55379	1
50376	1
15753	1
55573	1
47952	1
45857	1
16642	1
23619	1
38054	1
40255	1
24503	1
18785	1
44465	1
28370	1
9998	1
27652	1
802	1
38790	1
18811	1
16755	1
25599	1
36095	1
8076	1
28175	1
28600	1
14756	1
55541	1
34013	1
43490	1
40684	1
5554	1
6401	1
47256	1
26796	1
1874	1
64009	1
14568	1
9859	1
27174	1
15026	1
17748	1
41610	1
50176	1
21425	1
47262	1
48175	1
10983	1
3.371	1
45134	1
35347	1
22292	1
4.591	1
28007	1
50793	1
41775	1
45201	1
38507	1
31018	1
2013	1
12794	1
32927	1
26279	1
5619	1
50024	1
30326	1
45444	1
31274	1
47117	1
42258	1
38948	1
21119	1
14467	1
41033	1
48923	1
4005	1
28352	1
27763	1
22813	1
41195	1
3326	1
33796	1
43631	1
11962	1
16821	1
31854	1
10235	1
33882	1
45553	1
46265	1
30728	1
10106	1
35146	1
44836	1
15721	1
1510	1
39065	1
38138	1
20377	1
23392	1
35010	1
17728	1
42450	1
17292	1
39044	1
47738	1
42427	1
50831	1
14114	1
44770	1
42448	1
46871	1
32754	1
10968	1
22129	1
18639	1
36005	1
31588	1
12216	1
6500	1
39721	1
43204	1
16271	1
43728	1
21983	1
26974	1
36810	1
14853	1
42054	1
18945	1
775	1
30279	1
23981	1
51147	1
43231	1
50203	1
47064	1
8519	1
20553	1
42133	1
55437	1
47568	1
50503	1
33613	1
45190	1
50315	1
41286	1
20548	1
13067	1
36521	1
37146	1
15503	1
45557	1
40696	1
10208	1
7905	1
42501	1
3.407	1
31600	1
14468	1
38601	1
17763	1
40603	1
24527	1
38042	1
15418	1
10973	1
27182	1
26591	1
3061	1
3.509	1
47943	1
27663	1
50755	1
42736	1
1749	1
33719	1
36460	1
18862	1
25124	1
12672	1
12553	1
19174	1
49270	1
49560	1
3.449	1
32229	1
17946	1
42921	1
43431	1
10979	1
12456	1
38531	1
23938	1
13981	1
23086	1
20410	1
38369	1
21803	1
31943	1
44985	1
45962	1
347	1
34767	1
26628	1
14423	1
41460	1
2135	1
15588	1
53492	1
43036	1
46688	1
34213	1
15909	1
12002	1
50098	1
30921	1
14245	1
37110	1
3.295	1
4497	1
47404	1
17064	1
5783	1
20981	1
24128	1
9745	1
4667	1
49898	1
48526	1
32364	1
23670	1
49835	1
48358	1
40006	1
45119	1
22553	1
53563	1
48158	1
39663	1
8135	1
49298	1
40587	1
13622	1
32672	1
27795	1
8180	1
32909	1
22513	1
13467	1
47697	1
22056	1
49519	1
23719	1
15819	1
36127	1
24301	1
25814	1
15489	1
41800	1
24065	1
39862	1
46026	1
47647	1
33675	1
35741	1
42257	1
7359	1
27726	1
25586	1
14447	1
20506	1
33218	1
12062	1
6623	1
50540	1
7567	1
20978	1
31770	1
36383	1
41958	1
29790	1
45809	1
36955	1
46685	1
25637	1
14623	1
44724	1
40574	1
4.561	1
33853	1
21780	1
10634	1
24584	1
30546	1
30679	1
48677	1
49334	1
3.564	1
48773	1
4508	1
26981	1
24695	1
45377	1
8140	1
8790	1
29480	1
17854	1
48345	1
39846	1
42278	1
32469	1
13746	1
48674	1
19455	1
47507	1
50450	1
50580	1
19018	1
22710	1
21479	1
26762	1
27314	1
34346	1
14455	1
41870	1
34669	1
39380	1
42630	1
30460	1
39178	1
1904	1
27240	1
5758	1
41674	1
53075	1
29946	1
25573	1
3.181	1
43051	1
27901	1
13560	1
38918	1
31496	1
27544	1
53579	1
22314	1
8253	1
44590	1
36823	1
39482	1
17915	1
30606	1
24536	1
51343	1
17463	1
17593	1
42154	1
18040	1
48326	1
37076	1
48109	1
47275	1
26124	1
32205	1
36695	1
24309	1
34327	1
55707	1
15386	1
23266	1
41880	1
3.341	1
51126	1
39772	1
40953	1
11910	1
23736	1
47270	1
26145	1
3.156	1
29225	1
46046	1
12156	1
49907	1
30830	1
34506	1
45340	1
2111	1
19825	1
32501	1
35790	1
39794	1
25437	1
21337	1
17518	1
47032	1
29267	1
46791	1
19595	1
10359	1
51203	1
45818	1
10946	1
15093	1
14934	1
23210	1
28862	1
33048	1
26820	1
25232	1
11470	1
53322	1
10102	1
42767	1
49251	1
21300	1
18191	1
34469	1
22063	1
28134	1
50909	1
50801	1
19955	1
53450	1
28808	1
39074	1
1645	1
29098	1
44821	1
42860	1
28341	1
35459	1
49328	1
47530	1
44178	1
15397	1
8278	1
14207	1
26052	1
14952	1
24697	1
34536	1
41320	1
36526	1
34404	1
49779	1
12724	1
38426	1
38268	1
50065	1
19795	1
42505	1
45674	1
11102	1
25810	1
19049	1
20619	1
251	1
26131	1
4986	1
47501	1
3.113	1
10277	1
10964	1
42524	1
18775	1
7408	1
41016	1
41973	1
26528	1
42177	1
45473	1
46820	1
43253	1
28222	1
14321	1
30443	1
8051	1
41104	1
45901	1
4143	1
37181	1
15131	1
5520	1
30448	1
29021	1
22175	1
25170	1
17843	1
44753	1
43640	1
14579	1
15118	1
21905	1
24154	1
1466	1
22526	1
30309	1
44374	1
